Title,Author,Main Genre,Borrowed,BorrowedBy
Un Vizhigalil Vizhuntha Naatkalil (Tamil Edition),Thendral தென்றல்,Romance,0,
The Intertwined Strings of Fate: Book 1 of the Singhania Series,Aahaana M,Romance,0,
"Trouble in Paradise: The BRAND NEW absolutely hilarious sun-drenched, enemies-to-lovers, romantic comedy from bestseller Portia MacIntosh for 2024",0,
Alive At Night (Wildflower Series Book 1),Amelie Rhys,Romance,0,
"Match Me If You Can: An utterly hilarious, will-they-won't-they? romantic comedy from Sandy Barker (The Ever After Agency Book 1)",Sandy Barker,0,
Fighting Words,R.S. Grey,Romance,0,
Together Forever: A Hidden Identity Steamy Romantic Comedy Short Story,Dream Writer,Romance,0,
சர்க்கார் - பாகம் 19: SARKAR (Tamil Edition),Vanmathy Hari,Romance,0,
மனமெல்லாம் அவள் மணம்: Manamellaam Aval Manam (Tamil Edition),Girija  Shanmugam,Romance,0,
The Beast: A Mafia Romance,Shobana  Mahadevan,Romance,0,
என் விரல் தேடும் மெல்லிசை நீ (Tamil Edition),யாஷ்  கார்முகில் ,Romance,0,
உள்ளம் கொண்டது ஓர் மயக்கம் (Tamil Edition),Ruthi Venkat,Romance,0,
இதயத்தின் தேடலன்றோ நீ...!!!: Idhayaththi Thedalanro Nee..!!! (Tamil Edition),சந்தோஷ்  குணா (Santhosh Guna),Romance,0,
வசந்தத்தில் ஓர் நாள்...! பகுதி - 1 (Tamil Edition),மன் மதன் Man Mathan,Romance,0,
Hunted By A Shadow (Kings Of Mafia),Michelle Heard,Romance,0,
One Hellish Passion: Fake dating Billionaire Romance (Billionaires Love Series Book 1),Madhuri  Tamse,Romance,0,
காதலே பிரளயமாய்! (Tamil Edition),பாலாஸ்  நாவல் ,Romance,0,
When She Unravels: A Dark Mafia Romance (The Fallen Book 1),Gabrielle Sands,Romance,0,
Haunting Adeline (Cat and Mouse Duet Book 1),H. D.  Carlton,Romance,0,
Black Ties and White Lies: A Billionaire Fake Fiance Romance (Black Tie Billionaires),Kat Singleton,Romance,0,
Tempted By The Devil (Kings Of Mafia),Michelle Heard,Romance,0,
Secrets of a Billionaire : A Second Chance Billionaire Romance (Billionaire Kings Book 3),Eva Winners,Romance,0,
விழிதனில் அரும்பிய மனமே..! (Tamil Edition),பத்மினி நாராயணன்  Padmini Narayanan,Romance,0,
God of Malice: A Dark College Romance (Legacy of Gods Book 1),Rina Kent,Romance,0,
BILLIONAIRE HIDDEN MARRIAGE,BHAVANA  SINGH,Romance,0,
வல்லினம் மிகும் காந்தர்வனே..!! Vallinam migum kaantharvane..!!: After marriage love story (Tamil Edition),Sri vinitha ஸ்ரீ வினிதா,Romance,0,
Skin of a Sinner: A Dark Childhood Best Friends Romance,Avina St. Graves,Romance,0,
The Wrong Wife: An Arranged Marriage Romance (Golden Knights),Maya Alden,Romance,0,
The Predator: An Enemies to Lovers Dark Romance (Dark Verse Book 1),RuNyx,Romance,0,
சிதிலமாகுமோ இதயம்: Seathelamagumo ethaiam (சதீலம் Book 2) (Tamil Edition),suja chandran,Romance,0,
MARRIAGE FOR REVENGE: His Revenge and Her Love,Sai Vignana  Sindhu,Romance,0,
Hunting Adeline (Cat and Mouse Duet Book 2),H. D.  Carlton,Romance,0,
Trapped With You: You drive me crazy (Twisted Marriage),Bhavna Goyal,Romance,0,
God of Wrath: A Dark Enemies to Lovers Romance (Legacy of Gods Book 3),Rina Kent,Romance,0,
Craving Danger (Kings Of Mafia),Michelle Heard,Romance,0,
Bound by Hatred: Enemies to Lovers Indian Romance,M.V. Kasi,Romance,0,
The Reaper: An Enemies to Lovers Dark Romance (Dark Verse Book 2),RuNyx,Romance,0,
Brutal Prince: An Enemies To Lovers Mafia Romance (Brutal Birthright Book 1),Sophie Lark,Romance,0,
The Devil’s Desire: An Arranged Marriage Mafia Romance (The Devils Series),M.V. Kasi,Romance,0,
Silent Lies: An Age Gap Arranged Marriage Mafia Romance (Perfectly Imperfect Book 8),Neva Altaj,Romance,0,
Silent Vows: A Mafia Arranged Marriage Romance (The Byrne Brothers Book 1),Jill Ramsower,Romance,0,
The Devil’s Kiss: An Arranged Marriage Mafia Romance (The Devils Series),M.V. Kasi,Romance,0,
Once You're Mine: A Dark Stalker Romance (Possessing Her Book 1),Morgan Bridges,Romance,0,
OUR DESTINY,BHAVANA SINGH,Romance,0,
பொன் மகள் வந்தாள்: Pon Magal Vandhal (Tamil Edition),ஸ்ரீலக்ஷ்மி Srilakshmi,Romance,0,
From GoodBye To Forever: A Second Chance Love Story,Nivedita Vedurla,Romance,0,
The Wrong Bride: Marrying My Twin Sister's Fiance,Kushi Sada,Romance,0,
BOUND BY THE BABY,SIRIN  FATHIMA,Romance,0,
எனக்குள் நீ இருந்தால் தவறே இல்லை.! (Tamil Edition),தர்ஷா  ராஜ்,Romance,0,
Wuthering Heights,Emily Brontë,Romance,0,
Toxic Love: A Dark Enemies To Lovers Mafia Romance,Jagger Cole,Romance,0,
உன்மத்தம் ஆகுதடி(டா) அழகே! (Tamil Edition),Thanimai Kadhali Novels,Romance,0,
Stolen Touches: An Arranged Marriage Mafia Romance (Perfectly Imperfect Book 5),Neva Altaj,Romance,0,
400 Days,Chetan Bhagat,Romance,0,
உண்மைச் சொன்னால் நேசிப்பாயா?? (முழு தொகுப்பு) (Tamil Edition),யாஷ் கார்முகில்  Yash karmugil ,Romance,0,
Temptation: A hate to love Indian billionaire romance (Fatal Attraction Book 1),Sapna Bhog,Romance,0,
சூடித் தந்த சுடர்க்கொடியே!: sudi thantha sudar kodiye! (Tamil Edition),திவ்யசோபனா Divyashobana,Romance,0,
When She Falls: A Dark Mafia Enemies to Lovers Romance (The Fallen Book 3),Gabrielle Sands,Romance,0,
The Devil’s Love: A Contract Marriage Mafia Romance (The Devils Series),M.V. Kasi,Romance,0,
வண்ணமாய் பொங்குதே என்னுள்ளே!: Full story (Tamil Edition),மேக வாணி Megavani,Romance,0,
நந்தினி (Tamil Edition),Ramani Chandran,Romance,0,
மாயோனின் காரிகை அவள்...! (Tamil Edition),யாஷ் கார்முகில்  Yash Karmugil,Romance,0,
சதீலமாய் ஒருவன்: Sathelamai oruvan (சதீலம் Book 1) (Tamil Edition),suja chandran,Romance,0,
"1Q84: Books 1, 2 and 3",Haruki Murakami,0,
"THE LOVE HYPOTHESIS: The Tiktok sensation and romcom of the year! [Paperback] Hazelwood, Ali",Ali Hazelwood,0,
Broken by the Horde King (Horde Kings of Dakkar Book 4),Zoey Draven,Romance,0,
Claimed by the Horde King (Horde Kings of Dakkar Book 2),Zoey Draven,Romance,0,
Madness of the Horde King (Horde Kings of Dakkar Book 3),Zoey Draven,Romance,0,
உயிரே!!உலகமே!!:Uyire!!Ulagame!! (Tamil Edition),Ruthi Venkat,Romance,0,
Saving Verakko: The Clecanian Series Book 3,Victoria Aveline,Romance,0,
Primal: A Dark Alien Romance (Primal Planet),Loki Renard,Romance,0,
I Married An Incubus (Prime Mating Agency),Regine Abel,Romance,0,
Claimed For Their Pleasure: A fantasy barbarian romance (Coveted Prey Book 6),L.V. Lane,Romance,0,
Caged with the Alien (An Alien Breeder Romance) (Roh'ilian Warrior Series Book 1),Luna Kingsley,Romance,0,
அசுரனின் காதல் (Tamil Edition),Ebin Rider,Romance,0,
Taken by the Horde King (Horde Kings of Dakkar Book 5),Zoey Draven,Romance,0,
Guardian: A Scifi Alien Romance (Galactic Gladiators Book 9),Anna Hackett,Romance,0,
Claimed Brides: Seven Alpha Shifter Romances (Brides of Terra Arcus Book 2),Pepper North,Romance,0,
Ensnared: A Steamy Post-Apocalyptic Romance (Brutes of Bristlebrook Trilogy Book 1),Rebecca Quinn,Romance,0,
"It’s Not Unusual to Be Loved by an Alien: Tentacular Tales, Book 1",Chloe Archer,0,
Her Alien Savior (Voxeran Fated Mates Book 2),Presley Hall,Romance,0,
Barbarian Alien: A SciFi Alien Romance (Ice Planet Barbarians Book 2),Ruby Dixon,Romance,0,
Wed to the Lich,Layla Fae,Romance,0,
Shamed: A Punishment Reverse Harem Romance (Beyond the Institute: The Future of Correction Book 1),Emily Tilton,Romance,0,
Manhandled: A Dark Sci-Fi Romance,Sara Fields,Romance,0,
Pheromone: A Why Choose Alien Romance (For the Love of Aliens Book 1),C.M. Stunich,Romance,0,
Claimed for Their Use (Ventori Masters Book 2),Ivy Barrett,Romance,0,
Omega's Choosing (Alpha Island Omegaverse),Evie  Burks ,Romance,0,
Brutal Mate (Planet of Kings Book 1),Lee Savino,Romance,0,
Hunting Their Mate: A Dark Sci-Fi Reverse Harem Romance,Piper Stone,Romance,0,
Her Alien Prince: A Sci-Fi Alien Romance (Voxeran Fated Mates Book 1),Presley Hall,Romance,0,
1Q84: Books 1 and 2,Haruki Murakami,Romance,0,
Barbarian's Touch: A SciFi Alien Romance (Ice Planet Barbarians Book 7),Ruby Dixon,Romance,0,
Her Alien Warrior: A Sci-Fi Alien Romance (Voxeran Fated Mates Book 4),Presley Hall,Romance,0,
Savage Control: A Dark Omegaverse Romance (The Controllers Book 10),L.V. Lane,Romance,0,
Shameful Influence (Bound for Service Book 7),Emily Tilton,Romance,0,
Berserker God: A SciFi Fantasy Romance (Brides of the Stone Sky Gods Book 2),Ursa Dax,Romance,0,
Ella and the Emperor: A SciFi Alien Romance (Alien Abduction Book 5),Honey Phillips,Romance,0,
A Wife's Correction (Beyond the Institute: The Future of Correction Book 8),Emily Tilton,Romance,0,
Wicked Cravings (The Phoenix Pack Book 2),Suzanne Wright,Romance,0,
Severed: Alien Mate Index Book 4: (Alien Warrior BBW I/R Science Fiction Paranormal Menage Romance) (The Alien Mate Index),Evangeline Anderson,Romance,0,
Captive of the Horde King (Horde Kings of Dakkar Book 1),Zoey Draven,Romance,0,
"One, The: Now a major Netflix series!",John Marrs,0,
Choosing Theo: The Clecanian Series Book 1,Victoria Aveline,Romance,0,
Theirs to Punish (Kobar Mates Book 1),Ivy Barrett,Romance,0,
Savior of the Domini (Mates of the Domini Book 1),Talia Rhea,Romance,0,
நெஞ்சுக்குள் நீ தான் ❤ (Tamil Edition),ஸ்ரீ  லதா ,Romance,0,
Dark Planet Falling: (Dark Planet Warriors Book 2),Anna Carven,Romance,0,
My Human Pet (Imperial Paramours Book 1),Olympia Black,Romance,0,
The Book of Doors: A Novel,Gareth Brown,Romance,0,
Claimed by Two: A Scifi Alien Romance (Seeding Eden Book 1),Aya Morningstar,Romance,0,
The Enemy ǀ A bestselling romantic comedy ǀ An enemies turned lover romance by New York Times Bestselling author,Sarah Adams,Romance,0,
Golden Promises: A Billionaire Single Dad Romance (Golden Knights),Maya Alden,Romance,0,
Mine To Honor (Southern Wedding Series Book 7) (Southern Weddings),Natasha Madison,Romance,0,
"Mine To Keep: A small town, single dad, age gap,0,
"Flawless: The must-read, small-town romance and TikTok bestseller! (Chestnut Springs Book 1)",Elsie Silver,0,
"Reckless: The must-read, small-town romance and TikTok bestseller! (Chestnut Springs Book 4)",Elsie Silver,0,
Combat: A Bodyguard Romance (The Four Groomsmen of the Wedpocalypse Book 3),Lilian Monroe,Romance,0,
Hopeless (Chestnut Springs Book 5),Elsie Silver,Romance,0,
WILLING TO PAY THE PRICE,MIMI WILDE,Romance,0,
"Powerless: The must-read, small-town romance and TikTok bestseller! (Chestnut Springs Book 3)",Elsie Silver,0,
"Dr. CEO: A standalone, enemies to lovers, billionaire in a small town romance (The Doctors Series Book 3)",0,
That Forever Girl (Getting Lucky Book 2),Meghan Quinn,Romance,0,
Wanted (Wanted Series Book 1),Kelly Elliott,Romance,0,
"Wild for You: A Small Town, Age Gap, Single Dad Romance (The Wilds of Montana Book 1)",0,
The Best Man (Alpha Men Book 2),Natasha Anders,Romance,0,
Not My Match (The Game Changers Book 2),Ilsa Madden-Mills,Romance,0,
The Wrong Guy (Cold Springs),Lauren Landish,Romance,0,
Lovelight Farms: The feel-good friends-to-lovers Romcom,B.K. Borison,Romance,0,
"Teach Me: Older Man, Younger Woman Romance (Sophisticated Seductions Series)",L. L. Ash,0,
Ashes (Smoke Series Book 10),Abbi Glines,Romance,0,
Hundred To One (Cedar Tree Series Book 2),Freya Barker,Romance,0,
Eleven Eleven: A Reverse Age Gap Romance,Micalea Smeltzer,Romance,0,
Not My Kind of Hero,Pippa Grant,Romance,0,
"Timelessly Ours: A Single Dad, Age Gap, Hockey Romance",0,
Fling (Carmichael Family Series Book 2),Adriana Locke,Romance,0,
Black Swan Affair,K.L. Kreig,Romance,0,
"Done and Dusted: The must-read, small-town romance and TikTok sensation! (Rebel Blue Ranch)",Lyla Sage,0,
Mixed Signals: The Unmissable Sweet and Spicy Small-town Romance! (Lovelight Book 3),B.K. Borison,Romance,0,
Latte Darling: Book Two of The Darling Series,S.J. Tilly,Romance,0,
Reclaim: A Standalone Friends-to-Lovers Romance (The Release Series Book 2),Aly Martinez,Romance,0,
Talk of the Town,Jennifer Bardsley,Romance,0,
That Second Chance (Getting Lucky Book 1),Meghan Quinn,Romance,0,
Dance Away with Me: A Novel,Susan Elizabeth Phillips,Romance,0,
Too Long: Hayes Brothers Book 6,I. A.  Dice,Romance,0,
Too Strong: Hayes Brothers Book 4,I. A. Dice,Romance,0,
Bad Alibi: A Small-Town Romance (Redemption Book 1),Jessica Prince,Romance,0,
Irresistible: A Small Town Single Parent Romance (Landmark Mountain Book 3),Willow  Aster,Romance,0,
Laws of Attraction (The Southerlands Book 7),Evelyn Adams,Romance,0,
Consolation (The Salvation Series Book 3),Corinne Michaels,Romance,0,
Flaunt (Carmichael Family Series Book 4),Adriana Locke,Romance,0,
More Than Anything (The Broken Pieces Book 1),Natasha Anders,Romance,0,
Turkeys (Licking Thicket Book 4),Lucy Lennox,Romance,0,
More Than I Could (Marshall Family Series),Adriana Locke,Romance,0,
Scorch (Smoke Series Book 9),Abbi Glines,Romance,0,
Beneath the Surface (Sugarlake Series Book 4),Emily McIntire,Romance,0,
Beauty and the Baller (Strangers in Love),Ilsa Madden-Mills,Romance,0,
Fakers (Licking Thicket Book 1),Lucy Lennox,Romance,0,
Indigo Ridge: (The Edens #1),Devney Perry,Romance,0,
The Wingman (Alpha Men Book 1),Natasha Anders,Romance,0,
Between Never and Forever (The Hometown Heartless),Brit  Benson,Romance,0,
விளையாட இது நேரமா? இன்னிங்க்ஸ் 1 : Vilaiyada Ithu Nerama? Innings 1 (Tamil Edition),Andal  Arugan,Romance,0,
விளையாட இது நேரமா? இன்னிங்க்ஸ் 2: Vilaiyada Ithu Nerama? Innings 2 (Tamil Edition),Andal Arugan,Romance,0,
My Darling Bride,Ilsa Madden-Mills,Romance,0,
Fierce Obsession: A Dark Hockey Romance (Hockey Gods),S. Massery,Romance,0,
Mother Faker,Brittanee Nicole ,Romance,0,
The Fake Out: a fake dating hockey romance (Vancouver Storm Book 2),Stephanie Archer,Romance,0,
My Anti-Hero,Tijan,Romance,0,
Behind the Net: a grumpy sunshine hockey romance (Vancouver Storm Book 1),Stephanie Archer,Romance,0,
The Wildcat (Playing To Win Book 2),Bella  Matthews,Romance,0,
Against All Odds (Holt Hockey Book 2),C.W. Farnsworth,Romance,0,
The Keeper (Playing To Win Book 1),Bella  Matthews,Romance,0,
The Dropped Catch: An Enemies to Lovers Second Chance Indian Sports Romance (The Cricket Season Book 3),Ritika Aastha,Romance,0,
He's Not My Type,Meghan  Quinn,Romance,0,
Reckless Dare: Enemies to Lovers Indian Romance,M.V. Kasi,Romance,0,
Huck: A Coach's Daughter Forbidden Romance: A New York Players Novel (The New York Players Book 5),Lulu Moore,Romance,0,
Center Ice (Boston Rebels Book 1),Julia Connors,Romance,0,
Offside (Rules of the Game),Avery Keelan,Romance,0,
The Stunt (Boston Blizzard Series),C.L. Rose,Romance,0,
Never Have I Ever - A College Romance Book (Campus Games 1),Stephanie Alves,Romance,0,
Famous Last Words: A College Hockey Romance (Holt Hockey Book 1),C.W. Farnsworth,Romance,0,
Throttled (Dirty Air Series Book 1),Lauren Asher,Romance,0,
The Golden Goal: A Sweet Rivals to Lovers Hockey RomCom (More Than a Game Book 1),Annah Conwell,Romance,0,
Fault Line (Coastal University Book 2),Ki Stephens,Romance,0,
"Right Man, Right Time",Meghan Quinn,0,
The Enforcer (Lakeside University (LSU Book 1),Avery Keelan,Romance,0,
The C*ck Down the Block (The Cocky Kingmans Book 1),Amy Award,Romance,0,
Shutout (Rules of the Game),Avery  Keelan ,Romance,0,
Wicked Minds: A college hockey romance (Halston U Book 2),R.A. Smyth,Romance,0,
Consider Me: 1 (Playing for Keeps),Becka Mack,Romance,0,
"Loving Romeo: A Small Town, Enemies to Lovers, Sports Romance (Magnolia Falls Series Book 1)",0,
Rules Of The Game: A College Hockey Romance (Rule Breaker Series Book 2),J. Wilder,Romance,0,
Sticks and Stones (Shadow Valley U Book 1),S. Massery,Romance,0,
Not My Romeo (The Game Changers Book 1),Ilsa Madden-Mills,Romance,0,
Irresistibly Risky (Irresistibly Yours Book 4),J.  Saman,Romance,0,
The Pucking Wrong Guy: A Hockey Romance (The Pucking Wrong Series Book 2),C.R.  Jane,Romance,0,
Just Don't Fall : A Fake Dating Hockey RomCom,Emma St. Clair,Romance,0,
Ruthless Villain: A Hockey Billionaire Romance Novel (Ruthless Billionaires Book 3),Faith Summers,Romance,0,
Only in Your Dreams: A Small Town Brother's Best Friend Sports Romance,Ellie K. Wilde,Romance,0,
The End Zone (Out Of Bounds Book 2),Erin MacKenzie,Romance,0,
Never Mine to Hold: An Enemies-to-Lovers Secret Identity New Adult Sports Romance (Western Wildcats Hockey Book 3),Jennifer Sucevic,Romance,0,
Reckless Hate: Enemies to Lovers Indian Romance,M.V. Kasi,Romance,0,
Reputation: A Single Dad Romance (Tempt Series),Jenna Hartley,Romance,0,
Ice Bet: A Forbidden Hockey Romance (Bexley U),SJ Sylvis,Romance,0,
Hate You Always: An Enemies-to-Lovers Brother's Teammate New Adult Sports Romance (Western Wildcats Hockey Book 1),Jennifer Sucevic,Romance,0,
Caught on Camera: A Spicy Fake Dating Romance (Love through a Lens Book 2),Chelsea Curto,Romance,0,
In Your Wildest Dreams (Wildcat Hockey Book 4),Rebecca Jenshak,Romance,0,
Lords of Pain (Dark College Bully Romance): Royals of Forsyth University,Angel Lawson,Romance,0,
The Wiener Across the Way (The Cocky Kingmans Book 2),Amy Award,Romance,0,
Blurred Lines: A Friends to Lovers MM Romance (Darby U Hockey Boys Book 2),Andi Jaxon,Romance,0,
Season's Schemings: A Holiday Hockey Rom Com,Katie Bailey,Romance,0,
THINGS WE NEVER GOT OVER: the TikTok bestseller and perfect small-town romcom! (Knockemout Series),Lucy Score,Romance,0,
Mine To Honor (Southern Wedding Series Book 7) (Southern Weddings),Natasha Madison,Romance,0,
"Flawless: The must-read, small-town romance and TikTok bestseller! (Chestnut Springs Book 1)",Elsie Silver,0,
"Reckless: The must-read, small-town romance and TikTok bestseller! (Chestnut Springs Book 4)",Elsie Silver,0,
"Flawless: The must-read, small-town romance and TikTok bestseller! (Chestnut Springs)",Elsie Silver,0,
"Heartless: The must-read, small-town romance and TikTok bestseller! (Chestnut Springs Book 2)",Elsie Silver,0,
Rewrite Our Story: A Small Town Best Friend's Brother Second Chance Romance (Sutten Mountain),Kat Singleton,Romance,0,
Hopeless (Chestnut Springs Book 5),Elsie Silver,Romance,0,
"Powerless: The must-read, small-town romance and TikTok bestseller! (Chestnut Springs Book 3)",Elsie Silver,0,
AUCTIONED TO THE LUMBERJACKS: A LUMBERJACK REVERSE HAREM ROMANCE (AUCTIONED SERIES Book 2),Stephanie Brother,Romance,0,
Tempt Our Fate: A Small Town Enemies To Lovers Billionaire Romance (Sutten Mountain),Kat Singleton,Romance,0,
Moe Hankins,R. O.  Lane,Romance,0,
The Billionaire's Twin Lessons (Lone Star Sweethearts),Holly Rayner,Romance,0,
Bound by Love: A Dark Romance (Bound by Contract- An Indian Dark Romance Book 4),Mrs Claire,Romance,0,
Things We Hide From The Light: the unforgettable sequel to global bestseller Things We Never Got Over (Knockemout Series),Lucy Score,Romance,0,
"The Rancher's Betrayed Wife: A Modern Mail-Order Marriage Romance (Billionaires of Evergreen, Texas)",Marian Tee,0,
The Librarian and Her Unrequited Love (Secret Billionaires of Wyoming),Marian Tee,Romance,0,
Faithful (Wanted Series Book 3),Kelly Elliott,Romance,0,
"Wild for You: A Small Town, Age Gap, Single Dad Romance (The Wilds of Montana Book 1)",0,
"Teased, Pleased And Fed: A Milking Fantasy",Joan Farraneau,0,
Rail Detective,R. O.  Lane,Romance,0,
Lobo 3 (The Lobo Trilogy),John Deacon,Romance,0,
A Mail-Order Bride's Hidden Legacy: An Inspirational Romance Novel,Lilah Rivers,Romance,0,
Daddy's Girls,Danielle Steel,Romance,0,
A Miracle under the Mistletoe: An Inspirational Romance Novel,Lilah Rivers,Romance,0,
Daddy's Little Darling (Montana Daddies Book 2),Laylah Roberts,Romance,0,
"Love to Hate You: The perfect opposites-attract, enemies to lovers romantic comedy from Camilla Isley (The One)",Camilla Isley,0,
"After the Storm: A Small Town, Single Dad, Second Chance Romance (Cottonwood Cove Series Book 5)",0,
"Done and Dusted: The must-read, small-town romance and TikTok sensation! (Rebel Blue Ranch)",Lyla Sage,0,
"Protecting You: A steamy, single mom cop romance (Chikalu Falls Book 3)",Lena Hendrix,0,
Make Me Dream: A Small Town Best Friend's Brother Romance (Oil Barrons Book 4),Marie Johnston,Romance,0,
Frank (Guardian Defenders Book 5),Kris Michaels,Romance,0,
Marked At Birth : A Classic Western Adventure (Westward Western Saga),Frank Wheeler,Romance,0,
"Jake Walker: Texas Ranger: Pursuit: The First Novel In The ""A Jake Walker Western"" Series!",D.M. Haggard,Romance,0,
"The Rancher's One-Night Mistake: An Age Gap Romance (Billionaires of Evergreen, Texas)",Marian Tee,0,
Stay With Me: A Best Friend's Brother Small Town Romance (Sugarland Creek Book 2),Brooke  Montgomery,Romance,0,
Tame the Heart: A Small Town Grumpy Sunshine Romance (Runaway Ranch Book 1),Ava Hunter,Romance,0,
The Rest Of Me: A Small Town Romance,Ashley Munoz,Romance,0,
Stranded with a Grumpy Cowboy (Marooned for a Night),Hope Ford,Romance,0,
Daddy Bear (Montana Daddies Book 1),Laylah Roberts,Romance,0,
Things We Left Behind: the heart-pounding new book from the bestselling author of Things We Never Got Over (Knockemout Series),Lucy Score,Romance,0,
Pain in the Village: The Reality of Life in Rural India (Hindi Edition),Viveki Rai,Romance,0,
Amour... Being in Love,Deba,Romance,0,
A Man Called Justice: A Classic Western Series with Heart (Silent Justice Book 1),John Deacon,Romance,0,
Irresistible: A Small Town Single Parent Romance (Landmark Mountain Book 3),Willow  Aster,Romance,0,
His to Take (The Rowdy Johnson Brothers Book 1),Tory Baker,Romance,0,
"Powerless: The must-read, small-town romance and TikTok bestseller! (Chestnut Springs)",Elsie Silver,0,
"Before the Sunset: A Small Town, Friends to Lovers Romance (Cottonwood Cove Series Book 4)",Laura Pavlov,0,
"The Rancher's Plain Jane Wife: A Modern Mail-Order Marriage Romance (Billionaires of Evergreen, Texas)",Marian Tee,0,
The Edens: Juniper Hill (Book 2): (The Edens #2),Devney Perry,Romance,0,
The Law of Attraction: A laugh-out-loud opposites attract romantic comedy from Laura Carter (Brits in Manhattan Book 1),Laura Carter,Romance,0,
Kalvane en kannalane: கள்வனே என் கண்ணாளனே (Tamil Edition),Priya Vinoth ,Romance,0,
வரமாய்... இதமாய்... (Tamil Edition),ராகவி,Romance,0,
பூந்தென்றலாய் உன் நேசம்: Poonthendralai un nesam (Tamil Edition),Renuga Muthukumar,Romance,0,
Same Time Next Year: A Novella,Tessa Bailey,Romance,0,
Stalking my Love... (Ishq Wala Love Book 1),Ruchi Chandra Verma,Romance,0,
P.S. You're Intolerable (The Harder They Fall),Julia Wolf,Romance,0,
உன் தூரிகை நானாக : Un Thoorikai Naanaaga (Tamil Edition),ஆத்விகா பொம்மு (Aadvika Pommu),Romance,0,
உண்மைச் சொன்னால் நேசிப்பாயா?? (முழு தொகுப்பு) (Tamil Edition),யாஷ் கார்முகில்  Yash karmugil ,Romance,0,
Bad Boss: A Standalone Friends With Benefits Office Romance (Golden Knights),Maya Alden,Romance,0,
The Sacred Vows,AashiIrf,Romance,0,
Thevitta theenjuvai neyedi full story : தெவிட்டா தீஞ்சுவை நீயடி முழுதொகுப்பு (Tamil Edition),அ. மோகனா  மணிகண்டன் ,Romance,0,
Theeyai mootugiraai Theenjuvaiye: தீயை மூட்டுகிறாய் தீஞ்சுவையே... (Tamil Edition),மகா  மணி ,Romance,0,
"Not In A Billion Years: A hilarious, enemies-to-lovers romantic comedy from Camilla Isley (True Love)",Camilla Isley,0,
The Takeover (The Miles High Club Book 2),T L Swan,Romance,0,
"Match Me If You Can: An utterly hilarious, will-they-won't-they? romantic comedy from Sandy Barker (The Ever After Agency Book 1)",Sandy Barker,0,
Coldhearted King: A Billionaire Workplace Romance (Empty Kingdom Book 1),L. M.  Dalgleish,Romance,0,
The Stopover (The Miles High Club Book 1),T L Swan,Romance,0,
Dear Grumpy Boss: A Brother's Best Friend Office Romance (The Harder They Fall),Julia Wolf,Romance,0,
The Casanova (The Miles High Club Book 3),T L Swan,Romance,0,
Never Ever Getting Back Together: A laugh-out-loud romantic comedy from Phoebe MacLeod,Phoebe MacLeod,Romance,0,
Unexpected Proposal,Divine Earth,Romance,0,
வானவில் நதியாக! (Vaanavil Nadhiyaaga!) (Tamil Edition),PREMALATHA BALASUBRAMANIAM,Romance,0,
The Do-Over (The Miles High Club Book 4),T L Swan,Romance,0,
"Anyone But The Billionaire: A hilarious, steamy billionaire romance from Sara L. Hudson (Anyone But You Series Book 1)",Sara L. Hudson,0,
Senjudar pagavano avan: செஞ்சுடர் பகவனோ அவன் (Tamil Edition),சத்யா  குமார் ,Romance,0,
Oru kadhal enpathu: ஒரு காதல் என்பது (Tamil Edition),மகா  மணி ,Romance,0,
Billionaire Babysitter (The Grump Next Door),Layla Valentine,Romance,0,
The Season of Secrets,Q.B.  Tyler,Romance,0,
பனி விழும் மலர் வனம் (Tamil Edition),கார்த்திக்  எஸ் ,Romance,0,
கள்ளம் கபடம் காமம் - 1 ஆம் பாகம் : Kallam kabadam kamam - Part 1 Written By Naveena Vathsayana | Thirumbudi | KVK | KKK (Tamil Edition),En Vee - Author NV,Romance,0,
"My Boss, His Crazy Family, My Lousy Christmas and Me: Grumpy Sunshine. Christmassy Romance. Workplace.",0,
An Ugly Love (Once Upon A Time Book 2),Maya Alden,Romance,0,
"Sincerely, Your Inconvenient Wife: A Marriage of Convenience Office Romance (The Harder They Fall)",Julia Wolf,0,
The Stunt (Boston Blizzard Series),C.L. Rose,Romance,0,
Breaking All The Rules: An Indian Billionaire fake fiancé romance (Sehgal Family & Friends Book 3),Sapna Bhog,Romance,0,
"Anyone But The Boss: A sexy, glamorous, enemies-to-lovers billionaire romance from Sara L. Hudson (Anyone But You Series Book 2)",0,
என் கனவில் நின் விழிகள் : En kanavil nin vizhikal (Tamil Edition),சித்ரா  ஹரிதாஸ் ,Romance,0,
Strictly Not Yours (The Salinger Brothers Book 4),Carrie Elks,Romance,0,
CEO's Unexpected Love: A sweet office romance with a guaranteed HEA (Dream Come True : Heart warming Happily Everafters Book 4),Isa  Aroop,Romance,0,
Playing by her Rules: An Indian Billionaire second chance office romance (Sehgal Family & Friends Book 7),Sapna Bhog,Romance,0,
எனைத் தழுவும் இளந்தளிரே.! (Tamil Edition),வதனி பிரபு,Romance,0,
Whispered Promises,Rima Khubani,Romance,0,
என்னை அறியா என்னுயிரே: Ennai Ariyaa Ennuyire (Tamil Edition),ஆத்விகா பொம்மு (Aadvika Pommu),Romance,0,
இரும்பு இதயனின் அனிச்சம் மலரே..! (Tamil Edition),பத்மினி நாராயணன்  Padmini Narayanan,Romance,0,
என் தேவதை எனையாளலாம் (Tamil Edition),Vishwa Poomi,Romance,0,
